id,description,genome_fraction,observed_region_hits,fold_enrichment,p_value,p_adjust,mean_tss_dist,observed_gene_hits,gene_set_size,fold_enrichment_hyper,p_value_hyper,p_adjust_hyper
GO:0006473,protein acetylation,0.004950960169171717,271,1.9713627185717126,0,0,436273,11,44,0.917981773727495,0.6852526626031339,0.8935118840647555
GO:0070316,regulation of G0 to G1 transition,0.004168018053600349,228,1.9701166268064076,0,0,518491,8,31,0.9475940890090272,0.6378339757212983,0.872316525539794
GO:0006002,fructose 6-phosphate metabolic process,0.0012991061820031744,71,1.9683411865221356,1.7780250727295055e-7,1.5156213724571644e-6,362707,4,11,1.3352462163309018,0.3497226567860505,0.6826888957044541
GO:0045023,G0 to G1 transition,0.004191476878158645,229,1.9676827949782731,0,0,516347,9,33,1.0014346622481765,0.5639458795617271,0.8296606242125351
GO:0015015,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification",0.0029336327183188187,160,1.9642688193262632,8.992806499463768e-15,1.135791460882274e-13,401004,7,10,2.570348966436986,0.005906066546162436,0.060481313901106684
GO:0060767,epithelial cell proliferation involved in prostate gland development,0.002917165110164893,159,1.963011276091477,1.1324274851176597e-14,1.4184356168961363e-13,346130,3,9,1.2239756983033268,0.4617352558171126,0.7618179335036097
GO:0099624,atrial cardiac muscle cell membrane repolarization,0.001380456865545059,75,1.9567038659585902,1.0305934050602872e-7,8.945975742894451e-7,317141,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0008037,cell recognition,0.019521208970984003,1059,1.9537812176171243,0,0,461305,45,132,1.2517933278102205,0.04888726648388797,0.23471567289945247
GO:0033564,anterior/posterior axon guidance,0.0015674477798404952,85,1.9530462384267933,1.686400463718485e-8,1.5304841573722966e-7,453419,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:1904358,positive regulation of telomere maintenance via telomere lengthening,0.0032476626635685036,176,1.951769090629323,7.771561172376096e-16,1.0189081412502778e-14,331597,9,24,1.3769726605912425,0.18181957675662108,0.49544363634004834
GO:0140042,lipid droplet formation,0.0010901808332036051,59,1.9491270560701026,2.4176849051649185e-6,1.926521157869585e-5,541571,1,13,0.28245593037769073,0.9839922864361086,1
GO:0099566,regulation of postsynaptic cytosolic calcium ion concentration,0.0024798917253435284,134,1.9460713523445299,2.261746345766369e-12,2.5094456527404896e-11,407170,7,10,2.570348966436986,0.005906066546162436,0.060481313901106684
GO:0086029,Purkinje myocyte to ventricular cardiac muscle cell signaling,6.674758623218956e-4,36,1.9424668520271584,2.071249612067838e-4,0.0014256066812216237,216781,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0086068,Purkinje myocyte to ventricular cardiac muscle cell communication,6.674758623218956e-4,36,1.9424668520271584,2.071249612067838e-4,0.0014256066812216237,216781,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0007098,centrosome cycle,0.012680630274423677,683,1.9398428313000617,0,0,494923,37,125,1.086890420093354,0.30612148869752853,0.6349887333903648
GO:0046605,regulation of centrosome cycle,0.005559022579501833,299,1.9371329614017712,0,0,601800,13,52,0.917981773727495,0.6915189978192202,0.8983561958578549
GO:0051823,regulation of synapse structural plasticity,6.880733088519181e-4,37,1.93666138537862,1.80955807978056e-4,0.0012534580556286183,510579,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0006261,DNA-templated DNA replication,0.013921185893117105,748,1.9351384660685365,0,0,362286,35,151,0.8511089292837702,0.8894876371716474,0.9762847523119922
GO:0048617,embryonic foregut morphogenesis,0.0030395806241291737,163,1.9313483711441,1.9872992140790302e-14,2.4527285739887446e-13,335732,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:0090594,inflammatory response to wounding,0.0019020793671891592,102,1.9313376990394318,1.2281036187999916e-9,1.1825373854213897e-8,255560,6,23,0.9578940247591252,0.6272246177807821,0.8624765294035142
GO:0048643,positive regulation of skeletal muscle tissue development,0.003097701840882379,166,1.9299904270625694,1.2212453270876722e-14,1.5221376790576285e-13,338120,4,17,0.8639828458611718,0.72110846140341,0.9191858571093425
GO:1904892,regulation of receptor signaling pathway via STAT,0.009275506509397964,497,1.9297694856642797,0,0,501837,35,77,1.6690577704136271,4.5161436999330284e-4,0.008598828381430274
GO:0048715,negative regulation of oligodendrocyte differentiation,0.003398122758960442,182,1.9289412688543472,6.661338147750939e-16,8.76382300063483e-15,347855,6,12,1.8359635474549898,0.0788208927803945,0.3132169509647769
GO:1903265,positive regulation of tumor necrosis factor-mediated signaling pathway,0.001531660975165268,82,1.9281369877594512,5.001595337894571e-8,4.417492945287303e-7,389686,3,11,1.0014346622481765,0.6117767746934103,0.8578912654749562
GO:0071839,apoptotic process in bone marrow cell,0.0013654660976637912,73,1.9254339226363424,2.706387636219887e-7,2.276249223892819e-6,337641,3,5,2.203156256945988,0.12842869369603316,0.4023284997224222
GO:0010561,negative regulation of glycoprotein biosynthetic process,9.94079927733954e-4,53,1.9201769212957716,1.1204912359952246e-5,8.54233660600786e-5,455219,3,10,1.101578128472994,0.5403074698095851,0.8104427893847456
GO:0060997,dendritic spine morphogenesis,0.008284725697386738,441,1.9171104583878193,0,0,388394,18,47,1.40626995124212,0.06485054141932722,0.2800213121798642
GO:2000696,regulation of epithelial cell differentiation involved in kidney development,0.0035160014643598535,187,1.915487137031551,5.551115123125783e-16,7.380061474218804e-15,355650,5,13,1.4122796518884537,0.26528687216548585,0.6009996763139168
GO:0046541,saliva secretion,0.0024084355919238537,128,1.9140867358951372,1.9387602634424184e-11,2.0462291471262737e-10,395132,5,14,1.3114025338964215,0.326569472205008,0.6613424533323224
GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,4.897641480350621e-4,26,1.9119346242442317,0.0017752443381457983,0.011231420104271472,67368,4,9,1.6319675977377688,0.2097962690891897,0.5135129609683073
GO:0009072,aromatic amino acid metabolic process,0.0034195005813163577,181,1.906349714205304,2.4424906541753444e-15,3.1424777890222e-14,420505,9,35,0.9442098244054233,0.6429317162569376,0.8780206426013828
GO:0071696,ectodermal placode development,0.004407485745879627,233,1.903933104819601,0,0,392468,7,14,1.83596354745499,0.0586911015069832,0.25843182290524036
GO:0000075,cell cycle checkpoint signaling,0.015755871836159386,832,1.9018119305950727,0,0,370726,39,180,0.7955842038971623,0.9642253615762664,1
GO:0060525,prostate glandular acinus development,0.0022349446200071728,118,1.9015244843063492,1.6538881375538494e-10,1.6733196670738413e-9,344731,5,10,1.83596354745499,0.10689053797095882,0.37345158909355736
GO:0006835,dicarboxylic acid transport,0.011638130683886732,614,1.900079718306548,0,0,463860,30,93,1.184492611261284,0.16453432937159418,0.4612804838986092
GO:0043043,peptide biosynthetic process,0.003339689671581477,176,1.8979870068413514,8.43769498715119e-15,1.067459976838593e-13,421134,9,23,1.4368410371386877,0.14751333961963198,0.436321657938162
GO:0003300,cardiac muscle hypertrophy,0.015212907873756992,801,1.8962996351265824,0,0,448594,31,77,1.4783083109377841,0.008884528100470135,0.07798356340184236
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,0.01606333012190034,843,1.8900734019506362,0,0,397413,43,78,2.024267501040117,1.7968977550353316e-7,1.1533841487669074e-5
GO:0072498,embryonic skeletal joint development,0.004009103886761236,210,1.8865080609804352,0,0,366158,7,16,1.6064681040231161,0.11669499611716061,0.38875764848826677
GO:0071895,odontoblast differentiation,0.003954430029167217,207,1.885268150724882,0,0,336251,7,16,1.6064681040231161,0.11669499611716061,0.38875764848826677
GO:0097112,gamma-aminobutyric acid receptor clustering,7.456952528993098e-4,39,1.883605324093742,2.1316320086661733e-4,0.0014631800146442265,465500,3,5,2.203156256945988,0.12842869369603316,0.4023284997224222
GO:0003009,skeletal muscle contraction,0.0037518274027849648,196,1.8814812770432,6.661338147750939e-16,8.76382300063483e-15,307496,7,38,0.6764076227465752,0.9249914821925248,0.9843284270452602
GO:0036006,cellular response to macrophage colony-stimulating factor stimulus,0.0017047911281516971,89,1.8802063310370598,4.182161861265854e-8,3.711056508743869e-7,300302,5,13,1.4122796518884537,0.26528687216548585,0.6009996763139168
GO:1903054,negative regulation of extracellular matrix organization,0.0014567882500920869,76,1.8789007639941866,3.8929882051341735e-7,3.2490159271483223e-6,62246,3,13,0.8473677911330723,0.7308404205342944,0.9256741946864254
GO:1903428,positive regulation of reactive oxygen species biosynthetic process,0.001744819653041859,91,1.8783543660127315,3.112483581979575e-8,2.7814151632359927e-7,290544,5,16,1.1474772171593686,0.45096449660445903,0.7603583170612511
GO:0018195,peptidyl-arginine modification,0.0010364355948719402,54,1.8764548566793355,1.7221643962894717e-5,1.2946985907819064e-4,555275,3,10,1.101578128472994,0.5403074698095851,0.8104427893847456
GO:1905874,regulation of postsynaptic density organization,0.004110740146207383,214,1.8749100180152731,0,0,447298,10,19,1.9325932078473578,0.01655664916440669,0.11858817331557078
GO:0007076,mitotic chromosome condensation,0.001134939162830631,59,1.8722597894203579,7.808928670582915e-6,6.001628951894253e-5,352498,4,18,0.8159837988688844,0.7647716950174783,0.9429612601435813
GO:0019184,nonribosomal peptide biosynthetic process,0.002350508769865629,122,1.8693242306695572,2.2433366275720346e-10,2.245707392832348e-9,479181,6,17,1.2959742687917577,0.3066849781220289,0.6349887333903648
GO:0014897,striated muscle hypertrophy,0.015444742427581567,801,1.8678350762717724,0,0,448594,31,80,1.4228717492776173,0.016342180439217202,0.11794385082703615
GO:0007440,foregut morphogenesis,0.0031488024722485177,163,1.8643560969961412,3.168576512280197e-13,3.694072740009128e-12,335732,4,9,1.6319675977377688,0.2097962690891897,0.5135129609683073
GO:0031954,positive regulation of protein autophosphorylation,0.003516310537939643,182,1.8641070393722154,1.4432899320127035e-14,1.7900574639594548e-13,440588,6,17,1.2959742687917577,0.3066849781220289,0.6349887333903648
GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,0.008967740548600205,464,1.8634666569229166,0,0,474894,17,35,1.783507446099133,0.005690786851224261,0.05950836350384644
GO:0071863,regulation of cell proliferation in bone marrow,0.0012955399483902223,67,1.8625617255584863,2.3847795334042132e-6,1.9023009793828557e-5,337850,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0021796,cerebral cortex regionalization,0.0018950643758940346,98,1.8624678672742467,1.4227722222592831e-8,1.3037204232504047e-7,226330,4,7,2.098244054234274,0.092981088362773745,0.3382672528147381
GO:0015879,carnitine transport,6.004810172258747e-4,31,1.8592983836076047,0.0010750175318285926,0.0069628058599975,82347,5,7,2.622805067792843,0.018824811106170847,0.12828634762820385
GO:0030866,cortical actin cytoskeleton organization,0.004397248557625977,227,1.8592231689005285,0,0,539685,14,38,1.3528152454931504,0.1264515627217656,0.4023284997224222
GO:1901017,negative regulation of potassium ion transmembrane transporter activity,0.003914920356304666,202,1.8582969699931888,6.661338147750939e-16,8.76382300063483e-15,316033,10,18,2.039959497172211,0.01033223246750925,0.08632597314088765
GO:0050768,negative regulation of neurogenesis,0.021905346624558276,1130,1.8578685986536174,0,0,467363,44,115,1.4049112363133838,0.006387936726559018,0.06403146099717492
GO:0051490,negative regulation of filopodium assembly,7.174982324662359e-4,37,1.8572380352531597,3.920680571978252e-4,0.0026339465757492194,486445,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:0055017,cardiac muscle tissue growth,0.01757990522962133,906,1.8560870848769684,0,0,423955,36,69,1.9157880495182507,9.618127974730939e-6,3.5381637763354885e-4
GO:0006376,mRNA splice site recognition,0.0033956935245346783,175,1.8560780846477876,6.417089082333405e-14,7.731113047046509e-13,425966,7,29,0.8863272298058572,0.7124964766306267,0.9181563481787632
GO:0007398,ectoderm development,0.0030901386285769497,159,1.8531298086492056,9.57456336436735e-13,1.0829259876891907e-11,339711,4,17,0.8639828458611718,0.72110846140341,0.9191858571093425
GO:0045022,early endosome to late endosome transport,0.004569781541297609,235,1.8520772787634887,0,0,420837,11,35,1.1540342298288508,0.3474123222282459,0.6826888957044541
GO:0071359,cellular response to dsRNA,0.0014973426196247858,77,1.8520649784518781,5.581421869127468e-7,4.617468878193008e-6,423618,4,18,0.8159837988688844,0.7647716950174783,0.9429612601435813
GO:0044273,sulfur compound catabolic process,0.0036177454100758816,186,1.8516616148924112,1.3322676295501878e-14,1.6577872080018595e-13,420892,14,44,1.1683404392895391,0.29709852981844476,0.6248716788687689
GO:0014896,muscle hypertrophy,0.015585993249114177,801,1.8509074904070852,0,0,448594,31,82,1.388167560270846,0.023629637172875917,0.1472577224474126
GO:0000086,G2/M transition of mitotic cell cycle,0.013629051223727961,700,1.8497758147966659,0,0,403480,29,121,0.8800486425817307,0.8186342312975166,0.9571324724710311
GO:0021795,cerebral cortex cell migration,0.00929406490941517,477,1.8484144649151126,0,0,535806,16,39,1.5064316286810173,0.04329139342171584,0.21639985445235002
GO:0030534,adult behavior,0.021562417600336812,1106,1.8473294545772678,0,0,440478,55,130,1.5535076170772992,1.4210491465638242e-4,0.003440482566345259
GO:0090394,negative regulation of excitatory postsynaptic potential,0.0015213510637163729,78,1.8465107522012811,5.299062784125397e-7,4.393468028238759e-6,447961,5,7,2.622805067792843,0.018824811106170847,0.12828634762820385
GO:0018095,protein polyglutamylation,9.756893504750053e-4,50,1.845632037346086,5.1067148794325945e-5,3.699683112460822e-4,493593,3,8,1.3769726605912425,0.3777555935744721,0.7094502820588227
GO:0060022,hard palate development,0.0021467775354341006,110,1.845407680499995,3.1954517920596004e-9,3.0231128190047005e-8,450265,2,8,0.9179817737274949,0.6861105375261034,0.8935118840647555
GO:0034620,cellular response to unfolded protein,0.010751967782326677,549,1.8389548676941219,0,0,456634,28,87,1.181769639741143,0.17819262996855967,0.4880172569214836
GO:0021984,adenohypophysis development,0.002586422815238825,132,1.8380659475504013,1.2228495993582555e-10,1.2438596327432027e-9,362751,5,13,1.4122796518884537,0.26528687216548585,0.6009996763139168
GO:0048169,regulation of long-term neuronal synaptic plasticity,0.00329611449240016,168,1.8356660406357912,4.729550084903167e-13,5.455179686970502e-12,383588,9,19,1.739333887062622,0.04819553945170063,0.23337111691053505
GO:0002072,optic cup morphogenesis involved in camera-type eye development,0.002531740566506894,129,1.8350892475701188,2.1615187417722836e-10,2.174169751396197e-9,483912,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0048714,positive regulation of oligodendrocyte differentiation,0.005704070390939997,290,1.8310483079323268,0,0,353197,10,28,1.3114025338964215,0.2094948050461427,0.5135129609683073
GO:0001991,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,0.0013591475708154316,69,1.8283913506625915,3.1348935884967233e-6,2.4771870295754087e-5,285848,5,15,1.2239756983033268,0.3890059939755556,0.7192944654242228
GO:0045955,negative regulation of calcium ion-dependent exocytosis,0.0011232810752237418,57,1.8275661028544696,2.1191316647906078e-5,1.5884055149142657e-4,503478,2,7,1.049122027117137,0.6090218015381961,0.8578912654749562
GO:0014072,response to isoquinoline alkaloid,0.00317401364610761,161,1.8268536915506055,2.02216021705226e-12,2.2469105754871008e-11,426667,7,15,1.7135659776246575,0.08490083723999031,0.3285896550585529
GO:0043278,response to morphine,0.00317401364610761,161,1.8268536915506055,2.02216021705226e-12,2.2469105754871008e-11,426667,7,15,1.7135659776246575,0.08490083723999031,0.3285896550585529
GO:0072160,nephron tubule epithelial cell differentiation,0.003667868473875176,186,1.826357830441302,4.39648317751562e-14,5.347760757498133e-13,356693,4,13,1.129823721510763,0.49033512107592014,0.7902708207712346
GO:0002756,MyD88-independent toll-like receptor signaling pathway,0.002110029945467855,107,1.8263408768525475,8.66993277170991e-9,8.061441784542049e-8,324119,4,13,1.129823721510763,0.49033512107592014,0.7902708207712346
GO:0050773,regulation of dendrite development,0.016704401870256538,847,1.826161411165005,0,0,428781,34,85,1.4687708379639919,0.00712215462182364,0.0670455748126454
GO:0002886,regulation of myeloid leukocyte mediated immunity,0.0034319796019157186,174,1.8259598801509527,2.83550960489265e-13,3.3210961029175426e-12,163347,10,44,0.8345288852068137,0.7978758187750069,0.9481702949501966
GO:0006265,DNA topological change,0.0015986586173072598,81,1.8248029171874747,5.119752815030409e-7,4.249450912628745e-6,488187,4,9,1.6319675977377688,0.2097962690891897,0.5135129609683073
GO:0043462,regulation of ATP-dependent activity,0.005213186025993572,264,1.8238427245656816,0,0,288934,14,52,0.9885957563219177,0.572665604317297,0.8369406027094807
GO:0045815,transcription initiation-coupled chromatin remodeling,0.00402957127065361,204,1.823299473654241,3.219646771412954e-15,4.128338956644224e-14,515986,9,45,0.7343854189819959,0.8994056684398506,0.9805346217000701
GO:0035994,response to muscle stretch,0.004266960757776478,216,1.8231474025987906,4.440892098500626e-16,5.914425364224559e-15,372052,10,23,1.5964900412652088,0.0689549994779215,0.2866379517518865
GO:0031023,microtubule organizing center organization,0.01367306414060373,691,1.8201152018369668,0,0,489217,40,136,1.0799785573264649,0.313056800840289,0.6451847801924694
GO:1902065,response to L-glutamate,0.0020998612848404925,106,1.8180337424556139,1.266296734137029e-8,1.1645627003993212e-7,382400,6,14,1.5736830406757056,0.15497819209434516,0.43985945306777063
GO:0070935,3'-UTR-mediated mRNA stabilization,0.0030360605417747424,153,1.8149626157998622,1.0994538612862925e-11,1.1751285417246157e-10,503743,5,24,0.7649848114395791,0.8237837927140224,0.9604051663364401
GO:0060449,bud elongation involved in lung branching,0.0025428798020861736,128,1.8128873480284848,5.192046792501515e-10,5.083376045681715e-9,322121,4,7,2.098244054234274,0.092981088362773745,0.3382672528147381
GO:0048713,regulation of oligodendrocyte differentiation,0.00938344591193963,472,1.811616736919592,0,0,350091,17,44,1.4186991048515833,0.0661973415492908,0.28437837543113703
GO:0050775,positive regulation of dendrite morphogenesis,0.003616935665267294,181,1.8022891638675491,2.8421709430404007e-13,3.323761019500024e-12,414368,5,26,0.7061398259442269,0.875248647851874,0.9762847523119922
GO:0071625,vocalization behavior,0.003861896755833504,193,1.7998790856109455,5.417888360170764e-14,6.548127271670503e-13,410650,6,14,1.5736830406757056,0.15497819209434516,0.43985945306777063
GO:0042149,cellular response to glucose starvation,0.005732996041848501,286,1.7966814001911773,0,0,445126,13,46,1.0377185268223856,0.49352015042678954,0.7902708207712346
GO:0002664,regulation of T cell tolerance induction,0.002145104901943477,107,1.7964780824002973,1.9505575377110063e-8,1.7575891820183122e-7,437431,5,8,2.294954434318737,0.03901087458757524,0.2003960336471583
GO:0032607,interferon-alpha production,0.001807462294607093,90,1.7933288856938094,2.595355501622265e-7,2.1877201325131842e-6,312055,3,22,0.5007173311240882,0.9619444219889968,0.9995358329675877
GO:0032647,regulation of interferon-alpha production,0.001807462294607093,90,1.7933288856938094,2.595355501622265e-7,2.1877201325131842e-6,312055,3,22,0.5007173311240882,0.9619444219889968,0.9995358329675877
GO:0051961,negative regulation of nervous system development,0.023841361151989898,1187,1.7931076074437369,0,0,467338,51,122,1.5349859167246638,3.4503559673138007e-4,0.00693549005843607
GO:0022029,telencephalon cell migration,0.012409210527495333,617,1.7907200328048185,0,0,497164,23,52,1.624121599671722,0.006167295406698692,0.06256461123422047
GO:0010770,positive regulation of cell morphogenesis,0.00364350760199125,181,1.789145150226851,5.169198402654729e-13,5.953219680139443e-12,414368,5,28,0.6557012669482107,0.9133271511358331,0.9843284270452602
GO:0006477,protein sulfation,0.0011477650171303891,57,1.7885807516501617,3.760975165634228e-5,2.751029903974535e-4,381570,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:0002517,T cell tolerance induction,0.002477883446336391,123,1.7877670053187829,2.4160058398337014e-9,2.297175941563336e-8,421138,6,10,2.203156256945988,0.029899648926942968,0.17165116633967714
GO:0006476,protein deacetylation,0.005582643632726444,277,1.7870081950071621,0,0,464511,13,33,1.446516734358477,0.08769720380664636,0.3356573062298565
GO:0003175,tricuspid valve development,0.0019387444442992622,96,1.7833531261615372,1.3663234099681176e-7,1.1712668326627144e-6,430116,4,7,2.098244054234274,0.092981088362773745,0.3382672528147381
GO:0060438,trachea development,0.005181366831028127,256,1.7794357246249861,0,0,375952,6,18,1.2239756983033268,0.3623448917388492,0.6999361686456792
GO:1904861,excitatory synapse assembly,0.007046620290963854,348,1.7786277119629987,0,0,423727,17,36,1.7339655725963794,0.00808547338737231,0.07346728696583617
GO:0035176,social behavior,0.00662422858923089,327,1.7778664015862635,0,0,431603,13,42,1.1365488627102318,0.34800917358927663,0.6826888957044541
GO:0006695,cholesterol biosynthetic process,0.005653101220734492,279,1.7774775419872155,0,0,463934,10,49,0.7493728765122408,0.89467334228875794,0.977167175213234
GO:1902653,secondary alcohol biosynthetic process,0.005653101220734492,279,1.7774775419872155,0,0,463934,10,49,0.7493728765122408,0.89467334228875794,0.977167175213234
GO:0031122,cytoplasmic microtubule organization,0.00522985362293442,258,1.7767112528197584,0,0,399470,15,56,0.9835519004223161,0.5806632812492292,0.844493929000921
GO:0008347,glial cell migration,0.010866499822221857,536,1.7764860157594022,0,0,480124,22,52,1.5535076170772992,0.013400019127366769,0.10338361553628361
GO:0035356,intracellular triglyceride homeostasis,9.530528574321655e-4,47,1.7761005584420066,1.9571304120913346e-4,0.0013519721297017442,457758,3,9,1.2239756983033268,0.4617352558171126,0.7618179335036097
GO:0051703,biological process involved in intraspecies interaction between organisms,0.006674175439134015,329,1.7753539885531637,0,0,429156,15,44,1.2517933278102205,0.194698421582006,0.5135129609683073
GO:1904948,midbrain dopaminergic neuron differentiation,0.004443285137261724,219,1.7751154810685756,4.6629367034256575e-15,5.95880848879589e-14,347228,8,13,2.259647443021526,0.009844426464288292,0.08363347953629673
GO:0001764,neuron migration,0.0383439759837018,1888,1.7733380253811037,0,0,435270,85,169,1.8468272370849013,1.3780432350785077e-10,1.832072216741216e-8
GO:0071902,positive regulation of protein serine/threonine kinase activity,0.019642397980290025,964,1.7675398274910683,0,0,401786,40,119,1.2342612083731024,0.07347525814872424,0.29935242271560875
GO:0009414,response to water deprivation,3.465414090929383e-4,17,1.766771825832164,0.019712171132060585,0.11114496490978802,173316,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0032890,regulation of organic acid transport,0.009768817311724182,479,1.7659573320782567,0,0,476847,21,66,1.1683404392895391,0.238789385468007,0.5654831134614241
GO:0072497,mesenchymal stem cell differentiation,0.0036130421772757417,177,1.764358831488968,2.7706725802545407e-12,3.051766978658272e-11,343634,5,10,1.83596354745499,0.10689053797095882,0.37345158909355736
GO:0010560,positive regulation of glycoprotein biosynthetic process,0.003716026612879883,182,1.7639214971369925,1.4142020887675244e-12,1.5806524231091886e-11,336970,8,22,1.3352462163309018,0.22969945010856763,0.5494515255437896
GO:0140673,transcription elongation-coupled chromatin remodeling,3.8814327234175535e-4,19,1.7629833821167844,0.014659512584174417,0.08352615516005543,618627,1,8,0.45899088686374745,0.9214459025504853,0.9843284270452602
GO:0044088,regulation of vacuole organization,0.0052554368039076475,257,1.7612093641980242,0,0,415909,9,48,0.6884863302956212,0.9360727866777524,0.989713318241699
GO:0009310,amine catabolic process,0.0014931022979328367,73,1.7608403310956504,5.894264281991468e-6,4.5624856720052446e-5,601100,4,14,1.049122027117137,0.5558413806242845,0.819966124658522
GO:0048755,branching morphogenesis of a nerve,0.002352315661562858,115,1.7607144195250557,1.6927733659244382e-8,1.5344302113606928e-7,357360,9,10,3.304734385418982,6.187509458277507e-5,0.0017112754260885747
GO:0030201,heparan sulfate proteoglycan metabolic process,0.004338829455476866,212,1.759745898976171,2.786659791809143e-14,3.411519854980563e-13,399251,10,14,2.622805067792843,7.202130150258945e-4,0.012663049252589858
GO:0021885,forebrain cell migration,0.01274066047505205,622,1.7582682058843757,0,0,495014,24,55,1.6022954595970822,0.0063964959268891786,0.06403255764064227
GO:0000395,mRNA 5'-splice site recognition,6.559841989502773e-4,32,1.7568847802036118,0.0021569526818940865,0.013530949853802474,377985,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:0070979,protein K11-linked ubiquitination,0.0038875932171685552,189,1.7509255056969175,9.92317339409965e-13,1.11901499970963e-11,416857,8,34,0.8639828458611718,0.7457939258132684,0.9345790936855798
GO:0036503,ERAD pathway,0.008663785562937856,421,1.750092815628194,0,0,434482,28,98,1.049122027117137,0.42036335189939167,0.7255607723213372
GO:0000413,protein peptidyl-prolyl isomerization,0.0016306889892435108,79,1.744787869586176,3.504780788254891e-6,2.7551067233812824e-5,176650,6,24,0.9179817737274949,0.6721651511495933,0.8935118840647555
GO:0006446,regulation of translational initiation,0.005968012235465024,289,1.7440334832644437,0,0,260303,11,69,0.5853796817972432,0.9908197723709944,1
GO:0060193,positive regulation of lipase activity,0.0016318917190110162,79,1.7435019335866935,3.5963527973414955e-6,2.8212382503368376e-5,327124,3,19,0.5797779623542073,0.923788277429536,0.9843284270452602
GO:0042219,cellular modified amino acid catabolic process,0.0027900953117049637,135,1.7426148467705485,1.9642938386965625e-9,1.8771019810394136e-8,479253,8,29,1.0129454054924083,0.5533282647384582,0.819966124658522
GO:0048520,positive regulation of behavior,0.004271908732099075,206,1.7367285171700793,2.070565940925917e-13,2.4402408554178228e-12,378400,12,22,2.002869324496353,0.006121645082001859,0.06226822339786589
GO:1903020,positive regulation of glycoprotein metabolic process,0.0037854604820625657,182,1.7315672049548168,6.153300091682468e-12,6.670916751755327e-11,336970,8,23,1.2771920330121669,0.27353204236933415,0.6108036713280778
GO:0071838,cell proliferation in bone marrow,0.0013935624244419112,67,1.7315500758927276,2.2644459027887365e-5,1.6906375420032557e-4,337850,2,7,1.049122027117137,0.6090218015381961,0.8578912654749562
GO:0010835,regulation of protein ADP-ribosylation,5.830833912866108e-4,28,1.7294740141129992,0.0047729236016195165,0.02884307420500215,245096,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0060795,cell fate commitment involved in formation of primary germ layer,0.006482306476665254,311,1.7278956430008174,0,0,343243,11,30,1.3463732681336593,0.16849990399325276,0.46934167764532086
GO:0043217,myelin maintenance,0.0014195777490176498,68,1.725187925756842,2.2115239649345142e-5,1.6543858446469643e-4,310336,4,15,0.9791805586426614,0.6165087939510949,0.8586692378619563
GO:0034776,response to histamine,8.363167453118842e-4,40,1.7225660338177367,9.655973156998954e-4,0.00628633716355138,378976,4,10,1.468770837963992,0.2784000898346768,0.6108036713280778
GO:1903432,regulation of TORC1 signaling,0.007426874495144565,355,1.7215076176217219,0,0,430527,23,86,0.9820270137549947,0.5815796874370798,0.8451027557810529
GO:0045906,negative regulation of vasoconstriction,0.002616254709041915,125,1.7207456115707398,1.4846657903078153e-8,1.3571528780401236e-7,328122,7,11,2.3366808785790782,0.012435634422409914,0.09837919703574959
GO:0035360,positive regulation of peroxisome proliferator activated receptor signaling pathway,0.0016970069492145635,81,1.719048298417037,4.526299363094566e-6,3.52159102397645e-5,304888,5,8,2.294954434318737,0.03901087458757524,0.2003960336471583
GO:0060510,type II pneumocyte differentiation,0.0014254501470336441,68,1.718080704102325,2.500848339126449e-5,1.8598065469970786e-4,268885,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0007625,grooming behavior,0.0021804134117576726,104,1.717833925057112,2.394449143405808e-7,2.0251267420456713e-6,380733,8,18,1.6319675977377688,0.08827725142730325,0.3356573062298565
GO:0042762,regulation of sulfur metabolic process,0.0035851150717788635,171,1.7178280551298217,4.636357964216131e-11,4.819522723296275e-10,335876,8,14,2.098244054234274,0.017537409575282825,0.12362650210371466
GO:0060419,heart growth,0.019523962662742395,930,1.7155432081096227,0,0,422264,40,76,1.9325932078473578,2.348005580854462e-6,1.0437651361633035e-4
GO:0141137,"positive regulation of gene expression, epigenetic",0.004388051870473517,209,1.7153834438142415,4.227729277772596e-13,4.898735851217238e-12,511532,10,49,0.7493728765122408,0.89467334228875794,0.977167175213234
